Najom,Rozloha
1250.0,220.0
397.0,57.0
1230.0,40.0
1110.0,133.71
988.88,123.92
1035.0,129.26
555.0,73.0
710.0,59.08
976.0,57.4
740.0,106.48
470.0,67.0
752.0,58.0
2350.0,125.0
365.0,44.44
1420.0,54.0
220.0,29.25
1370.0,75.5
287.76,61.0
935.0,137.0
1120.0,64.0
300.0,50.0
508.0,63.55
377.0,61.0
800.0,74.24
1500.0,130.0
585.0,55.0
800.0,66.0
513.0,54.0
750.0,84.0
533.0,82.0
286.0,56.5
880.0,132.0
382.0,78.0
190.0,28.0
590.0,69.0
470.0,102.0
750.0,45.0
635.6,63.56
650.0,69.0
280.0,44.9
264.0,55.0
400.0,54.0
375.0,61.9
235.0,38.48
560.0,66.0
263.86,61.22
470.41,47.0
295.0,59.06
220.0,30.0
210.0,34.91
370.0,69.74
240.0,47.1
1200.0,53.0
249.0,39.52
345.82,83.75
1081.3,98.3
220.0,48.0
1800.0,68.0
750.0,90.0
1120.0,118.0
193.0,37.2
850.0,70.0
299.0,62.0
1267.09,115.19
390.0,85.0
300.0,56.1
288.0,63.9
285.0,59.28
1050.0,77.0
396.96,63.01
569.0,44.05
300.0,39.0
630.0,63.0
499.0,79.0
1390.0,50.0
520.0,46.0
439.0,76.0
360.0,63.0
375.0,60.0
167.55,33.51
532.8,59.0
700.0,67.6
290.0,48.0
286.29,49.36
336.0,60.0
390.0,56.8
352.0,43.45
435.0,18.2
900.0,130.0
365.0,63.0
920.0,94.0
747.18,88.95
265.0,47.45
1200.0,60.0
610.0,78.0
298.0,56.0
200.0,60.0
134.91,42.16
750.0,110.0
2717.0,136.0
395.0,75.0
290.0,50.38
365.0,70.3
342.0,79.5
950.0,35.0
350.0,69.0
450.0,90.0
332.0,69.17
276.0,41.53
299.0,45.86
225.0,43.36
361.14,68.14
1060.0,120.0
362.5,80.5
1740.61,96.97
1075.0,97.5
415.0,72.0
880.0,60.0
530.0,23.37
460.0,50.0
1300.0,132.0
300.0,62.49
445.0,98.25
230.75,46.15
1595.0,126.0
2250.0,189.0
750.0,200.0
470.0,85.0
791.68,49.48
1080.0,14.0
327.0,64.0
345.0,60.0
2500.0,100.0
680.0,67.0
420.0,60.0
1900.0,230.0
490.0,75.0
1257.73,91.14
780.0,100.0
296.0,56.1
510.0,93.0
1890.0,90.0
522.5,95.0
490.23,68.94
179.0,23.0
2536.81,113.2
345.0,21.6
531.25,62.5
460.0,55.0
300.0,57.8
653.3,94.0
1282.89,122.18
657.06,93.2
750.0,63.0
979.0,85.14
359.0,42.24
340.0,72.41
459.0,66.0
820.0,56.69
350.0,71.0
425.0,46.27
620.0,17.0
406.44,67.74
1000.0,110.0
350.0,71.0
1190.0,82.3
875.0,134.0
395.0,51.0
950.0,77.0
245.0,49.0
995.0,47.0
438.12,73.02
342.1,68.42
290.0,55.0
1150.0,75.0
250.0,48.0
284.0,56.29
425.0,80.0
222.2,22.22
730.0,118.0
215.0,33.0
604.44,71.11
499.0,54.72
295.0,42.0
510.0,65.77
300.0,58.35
249.14,59.32
250.0,63.0
560.0,56.0
500.0,80.0
214.62,51.1
795.0,66.02
308.9,55.16
955.0,56.0
318.0,63.6
360.0,60.0
690.0,76.56
347.39,45.77
285.0,57.46
225.0,46.5
541.0,53.55
585.0,58.0
670.0,97.0
360.0,78.0
1225.0,96.0
390.0,30.0
289.44,58.95
240.0,47.0
419.0,66.99
1620.0,192.0
325.0,61.94
500.0,67.0
340.0,59.0
383.53,81.95
200.0,44.0
860.0,81.0
270.0,50.0
1400.0,110.0
225.89,52.15
250.0,48.0
549.0,67.96
450.0,62.0
550.0,75.0
340.98,51.47
870.0,139.0
250.0,53.31
318.21,91.97
425.0,53.0
815.62,84.52
717.27,77.88
210.0,36.7
270.0,59.67
870.0,93.0
1200.0,118.0
750.0,88.57
950.0,106.0
402.95,100.74
500.0,72.0
420.0,55.0
402.0,50.28
270.0,54.95
880.0,94.5
422.1,67.0
630.0,70.0
1914.06,138.5
1500.0,100.0
240.0,30.0
858.65,67.61
850.0,92.5
560.0,40.0
380.0,56.0
490.0,86.0
169.0,44.0
3850.0,184.0
185.0,32.0
590.0,29.0
218.0,28.0
1300.0,138.0
330.0,64.09
534.06,59.34
495.0,61.8
265.0,38.0
200.0,37.01
795.0,120.0
630.0,97.0
210.0,42.0
356.0,57.31
725.0,27.0
530.0,33.0
1390.0,153.0
630.0,79.0
370.0,63.44
597.0,89.0
274.5,62.04
700.02,77.78
240.0,24.0
975.0,100.0
330.19,46.0
480.0,61.81
657.0,48.98
550.0,82.0
276.15,55.23
560.0,59.0
323.0,70.39
1390.0,100.0
850.0,86.0
225.0,50.0
850.0,60.0
385.0,74.0
490.0,70.0
950.0,68.5
530.0,17.89
434.84,69.98
835.0,138.0
225.0,44.0
550.0,77.0
550.0,110.0
170.0,31.03
280.0,40.0
325.0,46.0
450.0,78.62
1815.0,165.0
480.0,83.0
164.8,51.5
345.0,58.7
382.8,46.4
599.45,104.0
1000.0,85.0
2262.0,87.76
465.0,84.01
480.0,72.0
762.0,63.5
288.45,66.31
820.0,87.0
1700.0,102.0
2000.0,153.08
650.0,80.0
850.0,70.0
350.0,40.0
342.48,24.63
1400.0,130.0
429.0,78.0
550.1,45.5
895.0,110.0
795.0,90.0
530.0,95.0
271.0,19.1
2300.0,80.0
344.12,49.16
1200.0,97.0
1350.0,197.0
1190.0,105.0
750.0,21.0
599.0,85.0
800.0,120.0
675.0,63.0
190.0,37.35
288.0,68.6
520.0,54.0
320.0,56.0
890.0,95.0
850.0,86.0
680.0,150.0
366.77,73.06
670.0,61.0
512.45,52.83
870.95,97.86
1250.0,110.0
2080.0,123.3
330.0,68.05
725.0,52.0
600.0,91.7
264.0,60.0
380.0,66.0
412.65,65.5
410.0,36.5
310.0,56.27
1300.0,100.0
405.0,86.03
540.0,45.0
245.7,44.0
3418.0,122.0
750.0,60.0
1500.0,55.0
1010.62,87.88
368.45,73.69
370.0,66.67
1190.0,96.72
540.0,86.42
370.0,70.0
363.44,59.0
273.0,47.0
280.0,58.0
407.25,45.25
1050.0,120.0
1771.45,97.87
345.0,58.5
1250.0,105.0
423.4,58.0
179.0,34.76
3200.0,125.41
595.0,41.0
189.0,44.97
590.0,65.0
285.0,25.0
595.0,105.0
1198.0,96.0
195.0,19.0
250.0,21.76
346.08,65.92
375.0,69.0
395.0,80.0
265.0,63.0
560.0,102.0
310.0,50.92
240.0,46.0
230.0,46.0
475.0,61.0
475.0,82.21
1420.0,138.0
780.0,69.0
399.0,57.63
685.3,77.0
495.0,80.0
279.5,58.21
326.96,61.0
495.0,78.0
400.0,67.0
420.0,55.0
355.0,63.09
690.0,100.0
1000.0,133.0
885.0,119.0
450.0,80.0
972.0,143.0
364.0,70.0
330.0,66.14
1350.0,150.0
800.0,100.0
538.1,92.0
500.0,61.0
671.0,95.61
251.63,48.39
390.0,60.0
640.0,39.44
550.0,50.0
330.0,48.0
550.0,38.55
730.0,91.5
408.0,59.0
640.0,58.2
640.0,80.0
500.0,60.0
450.0,30.0
734.0,67.0
330.0,50.0
850.0,92.0
385.0,68.0
596.0,51.0
1580.0,123.0
791.1,88.5
1050.0,97.0
380.0,77.47
275.0,60.51
1764.12,104.0
495.0,55.0
790.0,105.0
1250.0,110.0
663.0,56.11
450.0,25.0
325.0,54.0
312.52,52.22
240.0,31.59
250.0,48.8
1380.0,115.53
399.0,88.0
320.0,63.0
690.0,80.0
274.0,54.78
500.0,34.0
529.0,56.0
440.0,70.0
295.58,58.07
325.0,49.51
277.49,57.69
651.0,61.98
375.0,62.43
343.0,45.77
410.0,64.0
790.0,64.0
600.0,79.43
352.0,69.0
1110.0,87.2
950.0,82.0
750.0,115.0
2200.0,110.0
920.0,71.0
375.0,54.0
599.0,110.11
417.78,75.14
1750.0,80.0
730.01,73.01
340.0,62.0
630.0,84.0
520.0,54.48
1490.0,87.0
336.0,48.0
637.5,85.0
1440.0,120.0
1050.0,60.0
800.0,35.0
400.0,70.0
570.0,64.0
478.0,51.71
1590.0,76.31
530.0,72.0
580.0,45.0
255.0,46.0
318.0,68.95
1313.0,101.0
1564.13,48.65
1050.0,88.0
502.5,75.0
950.0,90.3
2300.0,122.0
355.0,73.0
384.31,62.9
355.0,70.94
750.0,67.0
470.0,61.0
490.0,75.05
195.0,38.0
265.0,48.36
395.0,60.8
225.0,17.0
1190.0,76.0
462.0,84.0
477.79,60.48
363.3,70.49
290.0,45.9
1180.0,130.0
1250.0,76.0
297.0,62.0
554.2,74.49
1290.0,45.0
750.0,70.0
275.0,49.0
376.49,56.19
499.0,68.0
480.0,77.3
271.0,46.75
914.0,131.0
327.0,68.94
249.0,47.29
535.45,68.76
350.0,58.0
253.51,50.6
610.0,69.0
1096.5,91.53
450.0,83.0
580.0,74.21
850.0,230.0
840.0,70.0
380.0,57.5
240.0,34.17
295.0,52.62
290.0,48.0
425.0,63.0
172.64,26.56
1681.68,152.88
999.0,67.88
336.0,58.0
350.0,49.89
1021.24,121.0
344.0,67.4
540.0,92.01
580.0,81.3
950.0,95.05
528.0,66.0
3000.0,190.0
505.0,120.0
413.0,82.52
767.75,83.0
720.0,86.16
369.0,59.23
280.0,61.47
850.0,180.0
725.0,28.0
359.0,77.0
340.0,73.0
1450.0,176.0
395.0,35.0
274.0,68.5
500.0,47.0
740.0,62.0
180.0,32.0
620.0,85.0
303.41,61.92
310.12,50.84
840.0,60.0
270.81,60.18
730.0,97.0
490.0,67.02
265.0,57.0
450.0,56.0
699.0,97.0
265.0,51.0
720.0,122.5
1023.0,56.0
2280.0,133.0
1449.0,130.0
1350.0,123.0
900.0,90.0
297.56,48.78
1800.0,165.0
340.0,66.4
495.0,50.05
390.0,71.0
199.14,42.37
1550.0,55.0
370.0,75.34
1592.0,99.5
950.0,90.0
650.0,82.0
1102.5,83.0
820.0,65.34
345.15,58.5
2000.0,81.0
1600.0,160.0
700.0,75.0
910.0,72.0
140.0,29.0
1300.0,65.0
429.0,67.0
367.0,76.43
260.0,48.93
380.0,68.0
325.0,50.29
366.0,61.0
670.0,68.0
430.0,57.0
408.0,60.78
380.0,73.0
1100.0,83.5
445.0,60.0
290.0,62.0
280.0,54.04
399.0,50.27
750.0,88.0
282.05,48.63
750.0,103.0
285.0,56.31
400.0,66.79
1350.0,108.0
525.0,94.56
650.0,65.0
1590.0,55.0
701.17,79.62
650.0,84.0
379.0,55.5
665.0,78.0
399.0,101.0
450.0,33.0
438.0,35.0
988.0,123.5
496.0,73.0
480.0,55.0
310.0,57.14
1500.0,76.0
245.0,38.7
1250.0,68.0
560.0,56.0
750.0,75.0
385.0,52.0
340.0,68.0
375.0,64.19
330.0,49.5
1799.0,95.8
642.0,93.05
320.0,44.9
1700.0,93.0
486.58,69.52
235.0,56.01
680.0,65.0
1086.3,127.8
267.48,55.61
265.0,34.0
251.0,49.0
264.0,58.54
1290.0,17.0
310.0,18.0
490.0,69.9
280.0,59.0
940.0,80.4
920.0,73.02
1150.0,92.0
495.0,54.97
426.93,93.0
1800.0,69.0
1000.0,165.0
337.0,69.0
252.0,60.05
189.0,55.62
320.0,60.0
1122.0,102.0
320.0,72.62
450.0,67.0
375.0,74.4
374.0,66.76
330.0,70.6
429.63,76.04
440.0,42.0
270.0,25.0
1750.0,132.78
890.0,77.12
975.0,93.7
420.0,71.68
670.0,74.0
650.0,38.0
1250.0,90.0
195.0,30.1
405.86,57.98
250.0,34.5
621.0,68.98
4500.0,180.86
215.0,43.0
210.0,42.0
275.0,64.49
765.0,85.0
340.73,66.53
595.3,59.53
700.0,65.0
800.0,115.0
330.0,58.0
366.54,56.39
357.5,71.5
295.0,57.0
335.0,60.89
300.0,50.0
295.0,45.0
959.0,99.94
695.0,70.0
555.0,111.0
400.0,51.0
540.0,55.0
420.0,68.0
400.0,82.0
540.54,83.16
1112.0,110.0
235.0,29.69
313.34,46.08
550.0,68.5
440.0,72.82
318.55,69.25
250.0,40.0
330.0,68.5
750.0,82.0
709.0,24.0
1750.0,90.0
475.0,62.7
756.38,100.85
280.0,56.0
495.0,29.0
255.0,49.0
267.8,48.69
822.0,83.0
250.0,35.0
645.0,65.0
650.0,35.0
300.0,75.0
345.0,36.0
500.0,57.0
483.25,50.0
450.0,62.0
660.0,79.37
1100.0,70.0
464.87,64.54
1199.0,31.09
845.0,130.0
210.0,41.71
850.0,103.0
650.0,59.0
900.0,90.0
250.0,52.0
1444.0,131.0
735.0,66.9
160.0,25.39
400.0,81.5
480.0,86.0
400.0,78.1
640.0,79.09
220.0,30.0
374.76,62.46
330.0,65.0
320.0,50.0
320.0,64.0
738.0,58.78
850.0,96.0
365.0,69.06
416.0,64.0
445.0,50.0
436.99,49.1
270.0,49.01
285.0,55.65
378.0,58.1
317.0,57.7
1600.0,118.5
213.0,38.0
1250.0,74.0
250.0,31.0
905.0,82.2
400.0,78.0
395.0,77.0
539.0,55.92
340.0,35.5
850.0,135.0
800.0,78.0
1892.0,180.19
434.0,63.82
350.0,67.19
850.0,122.0
279.0,51.7
280.0,62.44
318.0,63.7
280.0,56.0
860.0,69.0
1150.0,75.44
563.0,75.0
215.32,45.91
254.0,45.34
250.0,20.0
208.0,49.8
288.0,48.0
400.0,60.0
273.0,38.93
409.0,67.0
230.0,30.68
245.0,59.96
725.0,52.97
215.0,51.4
360.0,70.25
392.39,76.92
300.0,55.0
250.0,46.39
435.99,60.42
700.0,97.8
2474.0,142.0
400.0,40.0
470.0,92.0
1000.0,94.33
270.0,71.0
1234.66,88.19
450.0,66.47
1200.0,170.0
690.0,69.0
902.36,106.16
230.0,47.9
805.87,123.98
398.0,86.55
588.33,56.57
339.0,50.9
461.0,66.78
395.0,76.0
1750.0,160.0
330.0,61.38
610.84,86.39
222.0,32.61
2750.0,230.0
297.5,59.5
310.0,58.0
1494.45,135.0
480.0,85.0
1800.0,125.0
550.0,66.0
260.0,60.0
250.0,30.0
400.0,48.4
450.0,90.0
980.0,54.0
440.0,56.0
740.0,59.34
865.0,82.35
1150.0,68.0
275.0,59.73
570.0,76.0
650.0,36.0
460.0,73.0
290.0,57.0
370.0,59.73
410.0,59.0
319.0,63.27
520.0,45.0
553.36,68.4
900.0,75.0
352.1,70.14
1395.0,80.0
299.04,71.2
322.0,70.0
1212.0,115.0
553.51,90.74
648.0,72.0
1100.0,42.0
355.0,68.11
500.0,62.0
400.0,62.0
1200.0,155.0
456.69,67.16
1310.0,75.0
400.0,60.0
399.0,84.46
320.0,60.0
545.98,75.83
240.0,20.0
196.04,33.8
306.0,50.6
451.0,90.21
570.0,57.0
210.0,34.3
1495.0,151.98
345.0,76.99
330.0,55.0
125.0,26.5
345.0,45.56
470.0,77.0
290.0,45.33
266.0,55.33
470.0,100.0
360.0,90.0
1125.0,87.74
505.0,40.07
720.0,85.0
450.0,35.0
295.0,57.0
950.0,103.0
489.0,61.15
446.0,81.0
925.0,79.0
555.0,66.92
630.0,65.0
1500.0,214.46
370.0,78.63
307.4,58.0
1319.4,114.73
838.0,43.1
450.0,57.94
310.0,61.44
970.0,33.0
522.0,58.0
610.0,67.0
299.0,54.12
716.0,72.35
131.0,24.78
900.0,66.04
265.0,47.65
340.0,73.07
389.0,71.44
540.0,102.83
650.0,103.0
294.06,69.19
787.5,63.0
295.0,66.0
325.0,43.0
580.0,94.0
1575.0,152.0
230.0,44.07
680.0,80.0
350.0,50.0
598.0,60.98
835.0,60.0
750.0,75.0
890.0,98.62
420.0,60.0
550.0,70.9
450.0,71.0
330.0,63.0
1350.0,45.0
280.0,70.7
395.0,38.0
1500.0,122.0
135.0,23.38
310.0,27.0
375.0,68.0
450.0,30.0
1350.0,119.5
389.92,49.99
281.16,70.29
295.0,66.0
374.35,74.87
855.0,90.0
1300.0,100.0
975.0,98.58
2650.0,143.0
240.0,48.0
250.0,42.52
420.0,42.0
552.0,69.0
485.16,78.0
1150.0,94.79
597.0,47.79
420.0,75.0
250.0,48.5
1590.0,99.21
240.0,45.9
1190.0,120.0
1620.0,108.0
415.0,59.0
329.0,60.8
230.0,41.0
301.0,66.7
210.0,39.12
650.0,80.0
930.0,90.0
750.0,116.25
1569.0,85.0
270.0,45.0
409.0,51.23
363.01,58.55
690.0,45.0
350.0,37.0
250.5,50.09
468.0,45.05
820.0,82.0
416.47,47.87
456.38,80.49
575.0,89.0
890.0,109.0
250.0,48.59
760.0,75.82
2450.0,80.0
630.0,100.0
269.0,54.8
1640.0,122.0
950.0,27.0
660.0,90.05
1503.07,84.68
1168.7,86.57
268.0,48.21
400.0,65.49
229.4,57.35
262.0,46.0
222.0,32.61
750.0,77.0
840.0,70.0
442.38,77.61
739.03,65.17
176.6,70.64
322.0,61.0
1050.0,105.0
1250.0,32.0
280.11,50.02
190.0,33.32
313.69,49.4
390.0,60.0
248.0,46.68
1150.0,68.0
920.0,99.52
400.0,20.0
455.6,67.0
390.0,31.05
525.0,39.0
499.26,66.04
1024.5,87.6
447.0,82.7
291.26,59.44
255.0,67.95
199.0,43.0
770.0,55.0
590.0,96.0
435.0,47.2
390.0,67.62
460.0,93.77
255.0,15.0
1248.5,166.47
450.0,94.0
310.0,74.62
1050.0,70.0
337.42,61.35
1325.0,156.23
265.0,50.89
2850.0,74.0
620.0,85.38
225.0,36.67
550.0,86.0
270.26,34.56
850.0,68.0
1300.0,125.0
295.0,34.66
325.0,61.4
600.0,66.0
327.52,58.78
375.0,60.64
820.0,89.0
860.0,73.0
830.0,16.0
400.0,99.0
351.34,66.29
266.0,54.73
380.0,63.0
407.0,94.71
1050.0,105.0
1150.0,92.92
267.0,52.38
175.0,32.4
374.91,66.61
1080.0,110.0
220.0,50.0
867.0,83.0
391.0,71.0
1845.0,155.08
220.0,38.0
946.0,79.0
199.0,40.28
460.0,84.0
319.6,59.74
990.0,145.7
295.0,56.12
900.0,39.0
795.0,1.0
650.0,105.0
450.0,65.0
580.0,80.0
350.0,39.0
1250.0,110.0
344.37,60.95
450.0,62.8
1300.0,99.99
642.0,80.0
710.0,90.0
1931.8,104.14
600.0,116.47
217.93,56.0
390.0,28.0
1035.0,129.26
2400.0,83.0
246.0,61.5
1785.0,119.0
175.0,30.0
1450.0,120.0
880.0,136.04
379.0,100.0
485.0,54.06
525.0,22.0
1100.0,104.0
290.0,60.0
610.0,118.0
260.0,54.86
487.5,75.0
2000.0,186.0
1312.0,164.0
404.35,56.38
1550.0,90.0
370.0,89.0
560.0,70.0
865.0,78.0
321.3,51.0
210.0,43.0
1120.0,75.0
400.0,80.0
580.0,82.0
293.0,60.9
217.0,41.0
236.34,45.45
595.0,59.0
150.15,27.3
375.0,40.0
276.0,56.26
425.0,57.4
299.0,21.71
250.0,57.2
233.02,56.9
133.95,28.5
440.0,74.0
990.0,122.6
180.0,34.15
280.0,45.0
767.0,59.0
389.0,82.93
355.0,51.4
450.0,44.0
1090.0,124.0
160.0,20.0
460.0,38.0
850.0,120.0
800.0,89.0
191.82,38.44
343.49,56.31
275.0,65.4
1550.0,106.0
1613.0,179.3
170.0,33.2
430.0,50.0
350.0,70.0
905.0,64.34
640.5,61.01
500.0,52.0
496.0,62.0
1400.0,111.0
220.0,55.0
800.0,85.0
465.0,59.1
378.0,58.1
490.0,70.0
348.85,65.82
330.0,64.0
1095.0,80.0
380.0,56.0
840.0,113.0
1400.0,93.62
230.0,46.0
560.0,58.0
550.0,82.24
500.0,65.0
750.0,74.0
310.0,67.0
303.0,46.0
510.0,64.0
493.0,75.96
569.0,56.21
390.0,70.96
673.0,30.38
540.0,71.87
1357.0,118.0
249.0,45.0
321.5,38.0
390.0,54.0
490.0,61.0
540.0,72.0
1300.0,128.0
725.0,80.22
160.0,39.99
350.0,56.0
745.0,89.0
369.0,65.0
1050.0,80.0
1875.0,150.0
400.0,76.27
1470.0,101.0
911.0,104.68
715.0,105.0
1100.0,132.0
1250.0,96.0
700.0,50.0
549.0,72.27
540.0,76.84
310.0,62.0
330.0,58.0
709.0,75.0
539.0,56.39
1750.0,100.0
282.0,45.5
1940.0,176.0
285.92,35.74
550.0,75.0
285.0,70.44
650.0,52.0
1390.0,120.0
440.0,76.0
1150.0,96.14
940.0,94.0
1020.0,128.0
420.0,74.15
256.0,43.63
321.0,59.43
1155.0,105.0
1350.0,118.0
620.0,47.8
960.0,72.3
590.0,53.0
537.0,73.05
2800.0,118.0
1056.0,85.37
260.0,64.0
1490.0,116.0
810.0,77.3
305.07,70.29
330.0,85.0
750.0,81.0
312.0,60.0
1350.0,90.0
995.0,125.0
486.0,54.0
950.0,71.39
600.0,101.03
629.0,84.75
275.0,55.4
270.0,40.0
430.0,50.0
500.0,25.0
412.34,53.55
850.0,85.0
310.0,62.0
750.0,75.0
556.0,80.0
715.25,75.0
370.0,69.4
1850.0,137.0
960.0,92.9
220.0,54.13
605.0,73.0
199.0,43.0
370.0,42.5
320.0,63.88
275.0,50.0
1365.0,105.0
687.0,68.05
724.0,41.33
850.0,65.46
583.54,76.0
2200.0,125.0
820.0,125.0
360.0,36.96
215.0,49.81
325.0,54.05
580.0,70.0
235.4,44.4
710.0,59.0
170.0,32.4
1950.0,99.47
1430.0,73.0
551.25,31.5
750.0,45.0
400.0,41.0
790.0,83.2
875.0,70.0
294.0,58.8
360.0,59.44
830.0,128.0
550.0,55.0
1550.0,145.0
2600.0,247.0
1560.0,130.0
210.0,20.27
370.0,72.0
337.0,75.0
1990.0,115.0
660.0,100.0
1470.0,130.0
1450.0,84.0
243.0,43.0
330.0,66.0
379.2,78.3
900.0,120.24
138.24,31.78
885.0,80.0
445.0,81.2
1900.0,140.0
759.0,69.09
735.0,87.77
235.0,49.0
450.0,65.0
499.0,76.0
375.0,62.39
463.0,64.27
315.0,60.04
500.0,70.19
384.0,64.0
614.37,84.74
380.0,39.0
326.0,59.35
1422.0,142.25
340.0,75.12
420.0,60.0
450.0,79.0
1040.0,59.0
1125.0,92.0
620.0,49.69
1190.0,119.0
370.0,57.0
400.0,150.0
400.0,100.0
590.0,43.34
540.0,100.0
900.0,80.0
2453.0,202.0
290.42,55.85
325.0,49.75
275.0,52.0
310.0,24.78
325.0,65.0
409.37,64.98
270.0,56.0
262.11,56.98
340.0,57.46
185.0,36.87
302.27,49.23
279.0,54.83
2170.0,130.0
460.0,64.0
975.0,74.76
405.0,18.55
900.0,67.0
310.64,69.03
706.0,70.58
725.62,51.1
1700.0,131.0
359.0,60.0
1316.0,131.0
395.0,65.77
450.0,23.0
300.0,44.0
294.0,60.0
920.0,92.0
510.0,80.0
650.0,118.0
1220.0,92.0
710.0,65.0
990.0,123.0
950.0,100.0
366.0,69.0
1790.0,210.0
841.5,99.0
552.5,85.0
270.0,61.41
400.0,60.0
473.0,60.08
2100.0,120.0
1050.0,88.0
812.0,58.0
619.06,59.56
582.78,52.98
360.0,80.0
420.0,73.0
600.0,20.0
400.0,91.0
375.0,44.0
460.0,88.49
295.0,57.98
1190.0,119.0
3720.0,186.0
305.84,65.63
1225.0,79.0
1595.0,145.0
1400.0,148.73
999.0,95.0
510.0,56.0
1040.36,54.9
770.0,50.0
875.0,35.0
396.24,54.28
930.0,61.0
570.0,73.3
875.0,125.0
388.75,77.75
237.0,45.0
365.0,65.0
729.0,97.0
1880.0,160.0
600.0,72.0
390.0,84.0
220.0,48.0
590.0,90.0
267.0,47.56
1620.0,56.0
360.14,79.5
2100.0,85.0
574.03,70.0
305.0,57.18
320.0,63.0
990.0,79.11
1110.0,65.0
870.0,91.5
707.0,55.2
375.0,71.95
260.0,45.53
485.0,54.29
353.0,67.25
299.0,65.0
731.0,86.0
360.0,81.49
416.0,75.0
220.0,29.0
520.0,57.0
307.0,61.49
540.0,89.0
640.0,74.0
272.0,70.0
498.0,84.23
350.0,58.42
770.0,96.0
890.0,99.0
345.24,62.77
850.0,135.0
300.0,25.0
152.57,29.34
694.91,78.08
550.0,62.0
1200.0,80.0
362.5,58.0
210.0,47.0
200.0,40.68
390.0,76.69
480.0,106.25
460.0,73.0
420.0,85.0
515.0,85.0
180.0,36.1
319.0,55.95
326.7,29.7
319.0,57.35
599.0,105.0
373.31,64.1
1550.0,85.0
4000.0,167.0
367.89,76.0
1200.0,110.0
335.58,60.0
650.0,52.7
884.4,80.4
600.0,98.0
1065.0,55.0
369.0,59.47
410.0,65.0
780.0,97.0
650.0,130.0
700.0,84.0
1200.0,140.0
287.0,56.0
485.0,81.0
3100.0,86.0
795.0,93.11
950.0,93.0
195.0,28.0
479.0,40.95
290.0,33.0
670.0,40.0
285.0,63.2
289.26,59.65
491.0,112.0
298.62,46.66
375.0,50.77
250.0,47.0
865.0,89.0
790.0,74.0
700.0,54.54
289.0,52.5
570.0,71.17
490.0,102.0
395.0,71.0
335.0,69.0
850.0,67.5
620.0,48.2
325.0,55.0
253.0,64.82
650.0,105.0
722.0,83.0
740.0,30.0
316.87,39.0
1110.0,115.0
1023.0,92.97
375.0,70.47
680.0,66.0
395.0,45.7
520.0,70.0
399.99,72.6
312.0,52.0
550.0,80.27
695.0,116.0
220.0,33.3
753.2,103.89
1400.0,86.0
350.0,62.05
900.0,144.0
295.0,22.0
289.5,62.97
720.0,53.0
450.0,65.0
630.0,108.0
750.0,71.0
372.56,52.3
250.0,30.0
1000.0,120.0
950.0,42.0
725.0,55.0
195.0,43.75
429.0,60.0
1450.0,110.0
395.0,40.0
1750.0,170.0
237.5,67.0
608.48,57.95
353.0,73.0
500.0,64.5
880.0,88.51
309.0,56.18
1133.0,103.0
1099.0,62.0
485.0,88.91
285.0,38.0
720.0,96.0
289.0,47.61
495.0,82.6
890.0,65.0
564.0,73.94
172.0,30.54
1829.0,92.0
712.0,51.0
340.0,68.43
328.2,53.8
780.0,51.0
190.0,36.0
300.0,56.13
1071.15,57.9
330.0,64.2
350.0,61.0
498.0,59.32
763.28,40.6
1600.0,145.0
1701.36,179.09
887.6,63.4
225.0,66.57
650.0,85.0
720.0,120.0
308.0,61.03
900.0,75.0
498.58,98.96
690.0,90.0
476.41,79.19
515.0,49.0
780.0,68.0
320.71,58.31
1260.0,75.0
225.0,24.0
198.0,44.0
695.0,73.0
303.0,58.35
500.0,65.0
975.0,52.0
1680.0,125.0
271.2,54.24
1015.0,65.0
335.0,44.0
209.64,52.41
175.0,29.15
303.5,60.7
560.0,120.0
265.0,28.2
565.0,113.0
540.0,58.0
383.86,57.55
360.0,68.56
750.0,105.0
3650.0,126.0
1100.0,104.0
225.0,28.37
390.85,65.43
890.0,72.0
420.0,32.0
710.0,79.0
330.0,21.0
1200.0,135.0
200.0,50.15
370.5,57.0
456.93,74.0
264.0,75.0
2600.0,106.0
384.72,64.12
282.0,57.5
1195.0,107.18
351.36,73.68
1095.0,112.0
750.0,105.0
350.0,58.0
320.0,30.0
875.0,70.8
1370.0,123.0
240.0,42.2
410.0,63.93
380.0,62.4
400.0,67.8
749.0,130.0
675.0,85.0
1408.88,176.11
615.0,69.9
347.88,53.35
358.0,68.91
950.0,80.0
390.0,50.0
735.0,105.0
1550.0,180.0
980.0,91.0
466.0,76.0
575.0,76.71
647.0,63.0
336.0,60.93
419.0,80.79
325.0,59.04
417.76,64.27
711.88,83.75
300.0,58.0
635.0,75.0
280.0,41.0
950.0,100.0
415.0,50.75
280.0,56.25
520.24,48.17
580.0,96.8
999.0,148.0
399.0,84.0
285.0,60.0
260.0,43.22
292.15,59.5
1800.0,144.0
570.0,68.0
1150.0,89.92
500.0,87.0
3880.0,185.0
1765.6,88.28
550.0,42.0
390.0,64.4
550.0,54.89
800.0,93.13
1050.0,104.67
730.0,17.0
243.0,45.0
410.0,79.0
1041.0,87.39
355.0,67.02
758.0,71.0
502.0,60.0
386.0,32.86
174.0,37.79
322.58,63.01
725.0,91.0
297.0,29.0
272.75,55.0
290.0,43.28
530.0,60.0
500.0,70.0
590.0,83.0
170.0,32.0
480.0,59.9
800.0,110.0
1193.36,85.24
